team1Name,team2Name,week,day,start,end,season,league,location
Hansenmouth Vikings,West Jennifer Celtics,14,1,20.5,22.5,2024,Junior,East Amyland Arena Field #5
Port Christinetown Grizzlies,Jenniferstad Pirates,14,2,2.5,4.5,2024,Junior,East Amyland Arena Field #3
East Markburgh Celtics,East Nancy Chiefs,14,2,4.5,6.5,2024,Junior,East Amyland Arena Field #3
Watkinsport Bears,Chloeton Warriors,14,1,8.0,10.0,2024,Junior,Gambleside Court Field #1
East Steven Dolphins,Robertsonberg Warriors,14,1,13.0,15.0,2024,Junior,Ryanside Zone Field #1
East Russell Americans,Martinstad Hawks,14,1,6.0,8.0,2024,Junior,Ianbury Complex Field #4
South Victoriaberg Eagles,New Jessicaside Mavericks,14,1,18.5,20.5,2024,Junior,Ianbury Complex Field #4
Charlesside Mavericks,Debbiebury Sox,14,3,11.0,13.0,2024,Junior,East Amyland Arena Field #1
Wilsonmouth Mavericks,Danielleshire Chargers,14,2,8.5,10.5,2024,Junior,East Amyland Arena Field #5
North Marilyn Westerners,Robertostad Sox,14,1,12.0,14.0,2024,Junior,Ryanside Zone Field #2
Port Louismouth Bobcats,Hortonfurt Americans,14,2,14.0,16.0,2024,Junior,East Amyland Arena Field #5
New Josephchester Dolphins,South Dianaton Bears,14,2,5.0,7.0,2024,Junior,East Amyland Arena Field #4
Austinhaven Westerners,South Bradleyberg Wildcats,14,1,20.5,22.5,2024,Junior,Ianbury Complex Field #4
Lake Alyssa Wolves,Curtisbury Hawks,14,1,12.5,14.5,2024,Junior,Gambleside Court Field #1
Singletonstad Bulls,Lake Beverlytown Hawks,14,2,7.0,9.0,2024,Junior,East Amyland Arena Field #4
South Christina Celtics,Lake Dennismouth Grizzlies,14,2,4.0,6.0,2024,Junior,East Amyland Arena Field #5
Vargasburgh Chargers,West Danielstad Rappers,14,3,5.5,7.5,2024,Junior,East Amyland Arena Field #1
New Deniseview Robbers,South Jenniferhaven Jacks,14,1,17.5,19.5,2024,Junior,East Amyland Arena Field #4
East Summer Vikings,Perezhaven Bucaneers,15,2,12.0,14.0,2024,Junior,East Amyland Arena Field #3
North Kenneth Sabres,Robertburgh Celtics,15,1,5.0,7.0,2024,Junior,East Amyland Arena Field #5
Port Andrewland Vikings,East Reginaldchester Warriors,15,1,19.5,21.5,2024,Junior,Ianbury Complex Field #4
North Tanyamouth Bulls,North Sabrinafort Grizzlies,15,2,20.0,22.0,2024,Junior,East Amyland Arena Field #1
Colemanview Warriors,Port Erictown Sabres,15,2,20.0,22.0,2024,Junior,East Amyland Arena Field #2
Lake Jamesside Bulls,West Derek Americans,15,1,17.0,19.0,2024,Junior,Ianbury Complex Field #4
Tylerland Chiefs,Curtisberg Commandos,15,2,6.5,8.5,2024,Junior,East Amyland Arena Field #3
Brownfort Wolves,Houstonville Hornets,15,1,12.0,14.0,2024,Junior,East Amyland Arena Field #5
South Anthonyhaven Mavericks,South Linda Bucaneers,15,1,7.0,9.0,2024,Junior,Ianbury Complex Field #4
West Heidiside Jacks,North Michelle Eagles,15,1,6.0,8.0,2024,Junior,Port Royfort Field Field #1
East Kathleenhaven Celtics,South Jamesberg Sox,15,1,15.0,17.0,2024,Junior,Ryanside Zone Field #1
New Larry Dolphins,North Nicolasborough Chiefs,15,2,14.0,16.0,2024,Junior,East Amyland Arena Field #3
Patrickview Bucaneers,Ryanville Bucaneers,15,3,18.5,20.5,2024,Junior,East Amyland Arena Field #1
Gonzalezshire Bears,New Tracymouth Wolves,15,1,12.0,14.0,2024,Junior,Ianbury Complex Field #4
Lake Samantha Bobcats,Murphyfort Celtics,15,1,18.0,20.0,2024,Junior,East Amyland Arena Field #4
Hansenmouth Vikings,Williamsbury Commandos,15,2,18.0,20.0,2024,Junior,Ryanside Zone Field #1
Port Christinetown Grizzlies,New Nancy Grizzlies,15,1,19.5,21.5,2024,Junior,Ryanside Zone Field #3
East Markburgh Celtics,West Jennifer Celtics,15,1,20.0,22.0,2024,Junior,East Amyland Arena Field #4
Watkinsport Bears,Jenniferstad Pirates,15,1,1.0,3.0,2024,Junior,Gambleside Court Field #1
East Steven Dolphins,East Nancy Chiefs,15,2,8.5,10.5,2024,Junior,East Amyland Arena Field #3
East Russell Americans,Chloeton Warriors,15,1,9.0,11.0,2024,Junior,Ianbury Complex Field #4
South Victoriaberg Eagles,Robertsonberg Warriors,15,1,12.5,14.5,2024,Junior,Ryanside Zone Field #1
Charlesside Mavericks,Martinstad Hawks,15,1,13.0,15.0,2024,Junior,Ryanside Zone Field #2
Wilsonmouth Mavericks,New Jessicaside Mavericks,15,1,10.5,12.5,2024,Junior,Gambleside Court Field #1
North Marilyn Westerners,Debbiebury Sox,15,3,9.0,11.0,2024,Junior,East Amyland Arena Field #2
Port Louismouth Bobcats,Danielleshire Chargers,15,2,5.0,7.0,2024,Junior,East Amyland Arena Field #4
New Josephchester Dolphins,Robertostad Sox,15,1,11.0,13.0,2024,Junior,Ryanside Zone Field #2
Austinhaven Westerners,Hortonfurt Americans,15,1,17.0,19.0,2024,Junior,Ryanside Zone Field #1
Lake Alyssa Wolves,South Dianaton Bears,15,1,9.0,11.0,2024,Junior,Ryanside Zone Field #2
Singletonstad Bulls,South Bradleyberg Wildcats,15,1,7.5,9.5,2024,Junior,Gambleside Court Field #1
South Christina Celtics,Curtisbury Hawks,15,1,12.5,14.5,2024,Junior,Gambleside Court Field #1
Vargasburgh Chargers,Lake Beverlytown Hawks,15,4,9.0,11.0,2024,Junior,East Amyland Arena Field #2
New Deniseview Robbers,Lake Dennismouth Grizzlies,15,3,5.0,7.0,2024,Junior,East Amyland Arena Field #1
South Jenniferhaven Jacks,West Danielstad Rappers,15,1,17.0,19.0,2024,Junior,Ryanside Zone Field #2
East Summer Vikings,North Kenneth Sabres,16,1,14.0,16.0,2024,Junior,East Amyland Arena Field #4
Port Andrewland Vikings,Perezhaven Bucaneers,16,4,14.0,16.0,2024,Junior,East Amyland Arena Field #2
North Tanyamouth Bulls,Robertburgh Celtics,16,2,17.0,19.0,2024,Junior,East Amyland Arena Field #3
Colemanview Warriors,East Reginaldchester Warriors,16,2,19.0,21.0,2024,Junior,East Amyland Arena Field #3
Lake Jamesside Bulls,North Sabrinafort Grizzlies,16,1,11.5,13.5,2024,Junior,East Amyland Arena Field #5
Tylerland Chiefs,Port Erictown Sabres,16,1,1.5,3.5,2024,Junior,Thomaschester Plaza Field #4
Brownfort Wolves,West Derek Americans,16,2,8.0,10.0,2024,Junior,East Amyland Arena Field #2
South Anthonyhaven Mavericks,Curtisberg Commandos,16,2,6.5,8.5,2024,Junior,East Amyland Arena Field #3
West Heidiside Jacks,Houstonville Hornets,16,1,6.0,8.0,2024,Junior,East Amyland Arena Field #5
East Kathleenhaven Celtics,South Linda Bucaneers,16,1,15.0,17.0,2024,Junior,Ianbury Complex Field #4
New Larry Dolphins,North Michelle Eagles,16,2,14.0,16.0,2024,Junior,East Amyland Arena Field #5
Patrickview Bucaneers,South Jamesberg Sox,16,1,10.5,12.5,2024,Junior,Ianbury Complex Field #4
Gonzalezshire Bears,North Nicolasborough Chiefs,16,2,16.0,18.0,2024,Junior,East Amyland Arena Field #5
Lake Samantha Bobcats,Ryanville Bucaneers,16,1,2.5,4.5,2024,Junior,East Amyland Arena Field #3
Hansenmouth Vikings,New Tracymouth Wolves,16,2,18.0,20.0,2024,Junior,Ryanside Zone Field #1
Port Christinetown Grizzlies,Murphyfort Celtics,16,1,19.5,21.5,2024,Junior,Ianbury Complex Field #4
East Markburgh Celtics,Williamsbury Commandos,16,2,21.5,23.5,2024,Junior,East Amyland Arena Field #2
Watkinsport Bears,New Nancy Grizzlies,16,1,12.5,14.5,2024,Junior,Ianbury Complex Field #4
East Steven Dolphins,West Jennifer Celtics,16,1,21.0,23.0,2024,Junior,East Amyland Arena Field #5
East Russell Americans,Jenniferstad Pirates,16,1,4.5,6.5,2024,Junior,East Amyland Arena Field #3
South Victoriaberg Eagles,East Nancy Chiefs,16,2,4.0,6.0,2024,Junior,East Amyland Arena Field #3
Charlesside Mavericks,Chloeton Warriors,16,1,13.0,15.0,2024,Junior,Ryanside Zone Field #1
Wilsonmouth Mavericks,Robertsonberg Warriors,16,1,12.5,14.5,2024,Junior,Ryanside Zone Field #2
North Marilyn Westerners,Martinstad Hawks,16,1,15.0,17.0,2024,Junior,Ryanside Zone Field #1
Port Louismouth Bobcats,New Jessicaside Mavericks,16,1,17.0,19.0,2024,Junior,Ianbury Complex Field #4
New Josephchester Dolphins,Debbiebury Sox,16,2,8.5,10.5,2024,Junior,East Amyland Arena Field #3
Austinhaven Westerners,Danielleshire Chargers,16,1,16.5,18.5,2024,Junior,Ryanside Zone Field #2
Lake Alyssa Wolves,Robertostad Sox,16,1,9.0,11.0,2024,Junior,Gambleside Court Field #1
Singletonstad Bulls,Hortonfurt Americans,16,1,17.0,19.0,2024,Junior,Ryanside Zone Field #1
South Christina Celtics,South Dianaton Bears,16,1,11.0,13.0,2024,Junior,Gambleside Court Field #1
Vargasburgh Chargers,South Bradleyberg Wildcats,16,2,20.0,22.0,2024,Junior,Ryanside Zone Field #1
New Deniseview Robbers,Curtisbury Hawks,16,1,16.0,18.0,2024,Junior,East Amyland Arena Field #4
South Jenniferhaven Jacks,Lake Beverlytown Hawks,16,1,20.0,22.0,2024,Junior,Ryanside Zone Field #2
West Danielstad Rappers,Lake Dennismouth Grizzlies,16,3,6.0,8.0,2024,Junior,East Amyland Arena Field #1
East Summer Vikings,Port Andrewland Vikings,17,1,16.5,18.5,2024,Junior,Ryanside Zone Field #1
North Tanyamouth Bulls,North Kenneth Sabres,17,2,20.0,22.0,2024,Junior,East Amyland Arena Field #3
Colemanview Warriors,Perezhaven Bucaneers,17,2,14.0,16.0,2024,Junior,East Amyland Arena Field #5
Lake Jamesside Bulls,Robertburgh Celtics,17,2,16.0,18.0,2024,Junior,East Amyland Arena Field #5
Tylerland Chiefs,East Reginaldchester Warriors,17,2,18.0,20.0,2024,Junior,East Amyland Arena Field #5
Brownfort Wolves,North Sabrinafort Grizzlies,17,2,8.0,10.0,2024,Junior,East Amyland Arena Field #5
South Anthonyhaven Mavericks,Port Erictown Sabres,17,2,3.5,5.5,2024,Junior,East Amyland Arena Field #2
West Heidiside Jacks,West Derek Americans,17,2,3.0,5.0,2024,Junior,East Amyland Arena Field #3
East Kathleenhaven Celtics,Curtisberg Commandos,17,1,18.5,20.5,2024,Junior,Ryanside Zone Field #1
New Larry Dolphins,Houstonville Hornets,17,1,11.0,13.0,2024,Junior,Ryanside Zone Field #2
Patrickview Bucaneers,South Linda Bucaneers,17,1,7.0,9.0,2024,Junior,Ryanside Zone Field #1
Gonzalezshire Bears,North Michelle Eagles,17,2,13.5,15.5,2024,Junior,Ianbury Complex Field #4
Lake Samantha Bobcats,South Jamesberg Sox,17,1,10.5,12.5,2024,Junior,Ryanside Zone Field #1
Hansenmouth Vikings,North Nicolasborough Chiefs,17,5,9.0,11.0,2024,Junior,East Amyland Arena Field #1
Port Christinetown Grizzlies,Ryanville Bucaneers,17,4,12.5,14.5,2024,Junior,East Amyland Arena Field #2
East Markburgh Celtics,New Tracymouth Wolves,17,1,4.5,6.5,2024,Junior,East Amyland Arena Field #5
Watkinsport Bears,Murphyfort Celtics,17,1,18.5,20.5,2024,Junior,Gambleside Court Field #1
East Steven Dolphins,Williamsbury Commandos,17,1,13.5,15.5,2024,Junior,Ryanside Zone Field #2
East Russell Americans,New Nancy Grizzlies,17,1,9.0,11.0,2024,Junior,Ryanside Zone Field #2
South Victoriaberg Eagles,West Jennifer Celtics,17,1,4.5,6.5,2024,Junior,Ianbury Complex Field #4
Charlesside Mavericks,Jenniferstad Pirates,17,2,18.0,20.0,2024,Junior,Ryanside Zone Field #1
Wilsonmouth Mavericks,East Nancy Chiefs,17,3,14.0,16.0,2024,Junior,East Amyland Arena Field #1
North Marilyn Westerners,Chloeton Warriors,17,1,12.0,14.0,2024,Junior,Ryanside Zone Field #3
Port Louismouth Bobcats,Robertsonberg Warriors,17,1,14.0,16.0,2024,Junior,Ryanside Zone Field #3
New Josephchester Dolphins,Martinstad Hawks,17,1,16.0,18.0,2024,Junior,Ryanside Zone Field #3
Austinhaven Westerners,New Jessicaside Mavericks,17,1,20.5,22.5,2024,Junior,Ryanside Zone Field #1
Lake Alyssa Wolves,Debbiebury Sox,17,2,9.5,11.5,2024,Junior,East Amyland Arena Field #4
Singletonstad Bulls,Danielleshire Chargers,17,1,18.5,20.5,2024,Junior,Ryanside Zone Field #2
South Christina Celtics,Robertostad Sox,17,1,7.5,9.5,2024,Junior,Ryanside Zone Field #3
Vargasburgh Chargers,Hortonfurt Americans,17,2,20.0,22.0,2024,Junior,Ryanside Zone Field #1
New Deniseview Robbers,South Dianaton Bears,17,1,9.5,11.5,2024,Junior,Ryanside Zone Field #3
South Jenniferhaven Jacks,South Bradleyberg Wildcats,17,1,20.5,22.5,2024,Junior,Gambleside Court Field #1
West Danielstad Rappers,Curtisbury Hawks,17,1,18.0,20.0,2024,Junior,Ryanside Zone Field #3
Lake Dennismouth Grizzlies,Lake Beverlytown Hawks,17,2,4.0,6.0,2024,Junior,East Amyland Arena Field #5
East Summer Vikings,North Tanyamouth Bulls,18,1,17.5,19.5,2024,Junior,Ryanside Zone Field #2
Colemanview Warriors,Port Andrewland Vikings,18,1,18.0,20.0,2024,Junior,Ryanside Zone Field #1
Lake Jamesside Bulls,North Kenneth Sabres,18,1,11.5,13.5,2024,Junior,Ryanside Zone Field #2
Tylerland Chiefs,Perezhaven Bucaneers,18,1,4.0,6.0,2024,Junior,Thomaschester Plaza Field #4
Brownfort Wolves,Robertburgh Celtics,18,1,5.0,7.0,2024,Junior,Port Royfort Field Field #1
South Anthonyhaven Mavericks,East Reginaldchester Warriors,18,3,3.5,5.5,2024,Junior,East Amyland Arena Field #2
West Heidiside Jacks,North Sabrinafort Grizzlies,18,2,20.0,22.0,2024,Junior,East Amyland Arena Field #2
East Kathleenhaven Celtics,Port Erictown Sabres,18,2,18.0,20.0,2024,Junior,East Amyland Arena Field #3
New Larry Dolphins,West Derek Americans,18,2,14.0,16.0,2024,Junior,East Amyland Arena Field #5
Patrickview Bucaneers,Curtisberg Commandos,18,1,13.5,15.5,2024,Junior,Ryanside Zone Field #2
Gonzalezshire Bears,Houstonville Hornets,18,1,12.0,14.0,2024,Junior,Ryanside Zone Field #3
Lake Samantha Bobcats,South Linda Bucaneers,18,1,7.0,9.0,2024,Junior,Gambleside Court Field #1
Hansenmouth Vikings,North Michelle Eagles,18,4,13.5,15.5,2024,Junior,East Amyland Arena Field #2
Port Christinetown Grizzlies,South Jamesberg Sox,18,2,2.5,4.5,2024,Junior,East Amyland Arena Field #1
East Markburgh Celtics,North Nicolasborough Chiefs,18,1,4.5,6.5,2024,Junior,Gambleside Court Field #1
Watkinsport Bears,Ryanville Bucaneers,18,1,2.5,4.5,2024,Junior,Gambleside Court Field #1
East Steven Dolphins,New Tracymouth Wolves,18,1,15.5,17.5,2024,Junior,Ryanside Zone Field #2
East Russell Americans,Murphyfort Celtics,18,1,6.5,8.5,2024,Junior,Ryanside Zone Field #1
South Victoriaberg Eagles,Williamsbury Commandos,18,1,20.0,22.0,2024,Junior,Ryanside Zone Field #1
Charlesside Mavericks,New Nancy Grizzlies,18,1,14.0,16.0,2024,Junior,Ryanside Zone Field #3
Wilsonmouth Mavericks,West Jennifer Celtics,18,1,20.0,22.0,2024,Junior,Gambleside Court Field #1
North Marilyn Westerners,Jenniferstad Pirates,18,2,20.0,22.0,2024,Junior,East Amyland Arena Field #3
Port Louismouth Bobcats,East Nancy Chiefs,18,1,3.0,5.0,2024,Junior,East Amyland Arena Field #3
New Josephchester Dolphins,Chloeton Warriors,18,1,16.0,18.0,2024,Junior,Ryanside Zone Field #3
Austinhaven Westerners,Robertsonberg Warriors,18,1,16.0,18.0,2024,Junior,Port Royfort Field Field #1
Lake Alyssa Wolves,Martinstad Hawks,18,1,9.0,11.0,2024,Junior,Ryanside Zone Field #1
Singletonstad Bulls,New Jessicaside Mavericks,18,1,9.0,11.0,2024,Junior,Ryanside Zone Field #2
South Christina Celtics,Debbiebury Sox,18,1,7.5,9.5,2024,Junior,Ryanside Zone Field #3
Vargasburgh Chargers,Danielleshire Chargers,18,4,3.5,5.5,2024,Junior,East Amyland Arena Field #1
New Deniseview Robbers,Robertostad Sox,18,1,5.0,7.0,2024,Junior,Ryanside Zone Field #2
South Jenniferhaven Jacks,Hortonfurt Americans,18,1,18.0,20.0,2024,Junior,Ryanside Zone Field #3
West Danielstad Rappers,South Dianaton Bears,18,2,12.0,14.0,2024,Junior,East Amyland Arena Field #5
Lake Dennismouth Grizzlies,South Bradleyberg Wildcats,18,3,15.5,17.5,2024,Junior,East Amyland Arena Field #1
Lake Beverlytown Hawks,Curtisbury Hawks,18,1,20.0,22.0,2024,Junior,Ryanside Zone Field #3
East Summer Vikings,Colemanview Warriors,19,1,20.5,22.5,2024,Junior,East Amyland Arena Field #5
Lake Jamesside Bulls,North Tanyamouth Bulls,19,1,17.5,19.5,2024,Junior,Ryanside Zone Field #2
Tylerland Chiefs,Port Andrewland Vikings,19,2,8.0,10.0,2024,Junior,Ianbury Complex Field #4
Brownfort Wolves,North Kenneth Sabres,19,1,5.0,7.0,2024,Junior,East Amyland Arena Field #5
South Anthonyhaven Mavericks,Perezhaven Bucaneers,19,3,3.5,5.5,2024,Junior,East Amyland Arena Field #2
West Heidiside Jacks,Robertburgh Celtics,19,1,6.0,8.0,2024,Junior,Port Royfort Field Field #2
East Kathleenhaven Celtics,East Reginaldchester Warriors,19,1,19.5,21.5,2024,Junior,Ryanside Zone Field #2
New Larry Dolphins,North Sabrinafort Grizzlies,19,1,11.0,13.0,2024,Junior,Ryanside Zone Field #1
Patrickview Bucaneers,Port Erictown Sabres,19,1,5.0,7.0,2024,Junior,Ianbury Complex Field #4
Gonzalezshire Bears,West Derek Americans,19,2,15.0,17.0,2024,Junior,East Amyland Arena Field #5
Lake Samantha Bobcats,Curtisberg Commandos,19,1,17.5,19.5,2024,Junior,Ryanside Zone Field #1
Hansenmouth Vikings,Houstonville Hornets,19,2,18.5,20.5,2024,Junior,Ryanside Zone Field #1
Port Christinetown Grizzlies,South Linda Bucaneers,19,4,12.0,14.0,2024,Junior,East Amyland Arena Field #2
East Markburgh Celtics,North Michelle Eagles,19,1,4.5,6.5,2024,Junior,Port Royfort Field Field #1
Watkinsport Bears,South Jamesberg Sox,19,1,14.0,16.0,2024,Junior,Gambleside Court Field #1
East Steven Dolphins,North Nicolasborough Chiefs,19,2,17.0,19.0,2024,Junior,East Amyland Arena Field #5
East Russell Americans,Ryanville Bucaneers,19,1,3.0,5.0,2024,Junior,Ianbury Complex Field #4
South Victoriaberg Eagles,New Tracymouth Wolves,19,1,16.0,18.0,2024,Junior,Gambleside Court Field #1
Charlesside Mavericks,Murphyfort Celtics,19,1,13.0,15.0,2024,Junior,Ryanside Zone Field #2
Wilsonmouth Mavericks,Williamsbury Commandos,19,1,15.0,17.0,2024,Junior,Ryanside Zone Field #2
North Marilyn Westerners,New Nancy Grizzlies,19,1,19.5,21.5,2024,Junior,Ryanside Zone Field #1
Port Louismouth Bobcats,West Jennifer Celtics,19,1,2.5,4.5,2024,Junior,Gambleside Court Field #1
New Josephchester Dolphins,Jenniferstad Pirates,19,2,3.5,5.5,2024,Junior,East Amyland Arena Field #4
Austinhaven Westerners,East Nancy Chiefs,19,2,1.5,3.5,2024,Junior,East Amyland Arena Field #2
Lake Alyssa Wolves,Chloeton Warriors,19,1,9.0,11.0,2024,Junior,Ryanside Zone Field #1
Singletonstad Bulls,Robertsonberg Warriors,19,1,12.5,14.5,2024,Junior,Ryanside Zone Field #3
South Christina Celtics,Martinstad Hawks,19,1,7.5,9.5,2024,Junior,Ryanside Zone Field #2
Vargasburgh Chargers,New Jessicaside Mavericks,19,3,3.0,5.0,2024,Junior,East Amyland Arena Field #3
New Deniseview Robbers,Debbiebury Sox,19,1,6.0,8.0,2024,Junior,Ryanside Zone Field #1
South Jenniferhaven Jacks,Danielleshire Chargers,19,1,16.5,18.5,2024,Junior,Ryanside Zone Field #3
West Danielstad Rappers,Robertostad Sox,19,2,19.0,21.0,2024,Junior,East Amyland Arena Field #3
Lake Dennismouth Grizzlies,Hortonfurt Americans,19,3,13.0,15.0,2024,Junior,East Amyland Arena Field #5
Lake Beverlytown Hawks,South Dianaton Bears,19,2,5.5,7.5,2024,Junior,East Amyland Arena Field #4
Curtisbury Hawks,South Bradleyberg Wildcats,19,1,18.0,20.0,2024,Junior,Gambleside Court Field #1
East Summer Vikings,Lake Jamesside Bulls,20,1,11.5,13.5,2024,Junior,Ryanside Zone Field #1
Tylerland Chiefs,Colemanview Warriors,20,2,14.0,16.0,2024,Junior,East Amyland Arena Field #3
Brownfort Wolves,North Tanyamouth Bulls,20,2,20.0,22.0,2024,Junior,East Amyland Arena Field #2
South Anthonyhaven Mavericks,Port Andrewland Vikings,20,2,8.0,10.0,2024,Junior,Ianbury Complex Field #4
West Heidiside Jacks,North Kenneth Sabres,20,1,9.5,11.5,2024,Junior,Ryanside Zone Field #1
East Kathleenhaven Celtics,Perezhaven Bucaneers,20,2,16.0,18.0,2024,Junior,East Amyland Arena Field #3
New Larry Dolphins,Robertburgh Celtics,20,2,18.0,20.0,2024,Junior,East Amyland Arena Field #3
Patrickview Bucaneers,East Reginaldchester Warriors,20,4,11.5,13.5,2024,Junior,East Amyland Arena Field #2
Gonzalezshire Bears,North Sabrinafort Grizzlies,20,1,12.0,14.0,2024,Junior,Port Royfort Field Field #1
Lake Samantha Bobcats,Port Erictown Sabres,20,1,1.5,3.5,2024,Junior,East Amyland Arena Field #5
Hansenmouth Vikings,West Derek Americans,20,4,15.5,17.5,2024,Junior,East Amyland Arena Field #2
Port Christinetown Grizzlies,Curtisberg Commandos,20,1,19.5,21.5,2024,Junior,New Michelle Grounds Field #4
